date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193208,-51.01,-47.42,-11.41,-20.89,-13.26,-28.47,-25.88,-25.08,-12.32,-9.65,-24.12,-29.97,-24.26,-25.42,-32.81,-29.13,-20.88,-27.57,-21.97,-21.04,-28.52,-27.39,-44.01,-47.01,-0.7
193209,-49.3,-47.94,-16.05,-16.17,-16.84,-26.44,-23.77,-23.06,-11.6,-11.77,-20.43,-29.54,-22.99,-25.59,-29.05,-24.55,-18.7,-27.72,-20.06,-19.31,-24.44,-27.24,-44.49,-45.31,19.35
193210,-56.29,-47.24,-26.32,-24.7,-24.05,-28.8,-33.32,-28.7,-22.19,-20.57,-26.19,-35.22,-30.85,-35.64,-37.09,-28.56,-26.57,-34.3,-26.89,-29.52,-27.96,-30.39,-47.61,-48.99,6.71
193211,-58.08,-43.21,-18.85,-23.22,-19.71,-24.64,-31.9,-26.88,-18.28,-20,-25.68,-32.47,-31.22,-35.49,-36.14,-24.81,-24.78,-33.59,-28.84,-32.62,-27.14,-28.06,-48.48,-48.32,5.86
193212,-49.42,-51.76,-25.55,-33.52,-32.87,-36.15,-40.92,-32.16,-28.24,-28.52,-30.27,-34.22,-33.89,-39.48,-43.4,-25.96,-27.3,-34.67,-31.43,-39.43,-26.14,-27.12,-49.96,-54.07,-2.16
193301,-42.46,-56.3,-38.48,-42.94,-38.58,-36.78,-42.28,-34.4,-30.22,-30.98,-34.58,-36.48,-37.06,-41.49,-43.34,-29.67,-30.12,-35.79,-31.31,-39.76,-30.9,-30.37,-50.03,-54.76,-12.1
193302,-55.17,-60.77,-43.78,-46.07,-41.04,-45.48,-48.36,-42.59,-35.8,-39.14,-40.03,-40.09,-41.98,-46.16,-45.7,-32.4,-33.89,-37.71,-32.47,-44.57,-34.95,-33.83,-51.6,-56.44,-14.72
193303,-54.87,-52.89,-37.17,-39.92,-29.94,-36.17,-40.36,-37.89,-26.13,-24.44,-36.1,-32.19,-35.91,-36.29,-37.59,-23.66,-25.9,-27.17,-24.09,-40.73,-31.86,-29.1,-47.2,-52.28,1.34
193304,-50.53,-42.56,-8.47,-22.14,-6.97,-24.78,-24.7,-18.45,0.3,-0.27,-15.06,-14.03,-14.58,-15.24,-12.56,-6.32,-1.85,-0.8,5.75,-6.79,-16.55,-11.11,-29.34,-33.02,42.02
193305,-41.75,-16.47,11.45,3.38,21.46,-4.5,-3.42,7.29,27.06,13.96,-0.26,-3.96,-1.52,-1.99,-5.07,-2.86,5.27,5.11,9.6,2.79,-14.92,-10.95,-27.53,-30.15,33.98
193306,-20.82,12.36,39.99,21.45,38.93,9.05,6.6,23.29,43.57,29.14,17.09,6.5,11.23,11,17.37,5.84,14.57,17.41,24.66,18.47,-7.81,-1.8,-17.59,-17.86,37.12
193307,-16.38,5.59,37.69,23.75,38.2,1.27,-1.82,15.33,36.04,32.92,11.86,-1.2,4.05,3.01,8.84,0.77,10.02,7.44,14.95,10.9,-11.81,-8.43,-22.32,-20.84,26.59
